Time,Order ID,Order Status,Last Name,First Name,Birthday,E-Mail,Delivery Adress,Invoice Adress,Payment Method,Product ID,Product Name,Brand,Product Category,sell price,buy price,quantity,line item price,margin
2021-10-19 05:57:33,ID551110065466512,delivered,Schär,Serguey,1947-05-05,Serguey.Schär@gmail.de,"N STREET 46, 12411 Bloomington, USA","N STREET 46, 12411 Bloomington, USA",invoice,P110033,,Levi's,Jackets,119,100,1,119,15.97%
2021-10-19 05:00:49,ID319176169676623,delivered,Widmer,Japji,1950-01-02,Japji.Widmer@hispeed.ch,"Goldauerstrasse 61, 9123 Nassen, Schweiz","Goldauerstrasse 61, 9123 Nassen, Schweiz",invoice,P110019,,Levi's,Sweaters,69,55,4,276,20.29%
2021-10-19 04:10:55,ID763211232212017,delivered,Koch,Nicodemo,1995-05-10,Nicodemo.Koch@hispeed.ch,"IS STREET 10, 10965 Pearl River, USA","IS STREET 10, 10965 Pearl River, USA",invoice,P110010,,Pepe Jeans,Jeans,99,93,6,594,6.06%
2021-10-19 03:55:22,ID365795412053937,delivered,Schütz,Xhevat,1948-01-02,Xhevat.Schütz@yahoo.com,"S ISLAND WPCP COMPLEX 62, 13318 Cassville, USA","S ISLAND WPCP COMPLEX 62, 13318 Cassville, USA",invoice,P110046,,Diesel,Dresses,99,80,2,198,19.19%
2021-10-19 03:53:41,ID729051133731158,delivered,Siegenthaler,Rayann,1973-11-10,Rayann.Siegenthaler@bluewin.ch,"NERS HARBOR HSES BLDG 20 91, 14527 Penn Yan, USA","NERS HARBOR HSES BLDG 20 91, 14527 Penn Yan, USA",credit card,P110024,,Pepe Jeans,Shirts,45,45,7,315,0.00%
2021-10-19 03:52:43,ID858738593134569,delivered,Keller,Hikmete,1972-03-04,Hikmete.Keller@gmail.us,"FRANKLIN PLAZA BUILDING 8 19, 11351 Flushing, USA","FRANKLIN PLAZA BUILDING 8 19, 11351 Flushing, USA",invoice,P110035,,Levi's,Jackets,119,100,7,833,15.97%
2021-10-19 02:26:32,ID145747749266534,paid,Thalmann,Kays,1949-06-17,Kays.Thalmann@bluewin.ch,"PARKWAY EXIT 1 WESTBOUND 80, 13630 De Kalb Junction, USA","PARKWAY EXIT 1 WESTBOUND 80, 13630 De Kalb Junction, USA",invoice,P110029,,Diesel,Shirts,69,63,9,621,8.70%
2021-10-19 02:21:10,ID028368685821574,delivered,Meier,Elhami,1940-03-09,Elhami.Meier@hotmail.com,"46 71, 14132 Sanborn, USA","46 71, 14132 Sanborn, USA",invoice,P110010,,Pepe Jeans,Jeans,99,93,8,792,6.06%
2021-10-19 02:14:43,ID156891446801410,delivered,Jenni,Muna,1961-10-08,Muna.Jenni@gmail.com,"URG BRIDGE APPR OUTER WB RB 30, 13042 Cleveland, USA","URG BRIDGE APPR OUTER WB RB 30, 13042 Cleveland, USA",invoice,P110030,,Diesel,Shirts,69,63,9,621,8.70%
2021-10-19 02:10:38,ID992053454208485,delivered,Koch,Hermien,1996-10-25,Hermien.Koch@gmail.ch,"FFERTY WAY 43, 11228 Brooklyn, USA","FFERTY WAY 43, 11228 Brooklyn, USA",invoice,P110007,,Diesel,Jeans,119,105,8,952,11.76%
2021-10-19 01:56:44,ID743264239774321,delivered,Portmann,Djilvezije,2002-09-12,Djilvezije.Portmann@hotmail.com,"SON HOUSES BUILDING 1 96, 12018 Averill Park, USA","SON HOUSES BUILDING 1 96, 12018 Averill Park, USA",invoice,P110018,,Levi's,Sweaters,69,55,1,69,20.29%
2021-10-19 01:51:22,ID906080307147307,delivered,Bianchi,Madelina,1947-03-07,Madelina.Bianchi@bluewin.ch,"95 SOUTHBOUND ROADBED 16, 14131 Ransomville, USA","95 SOUTHBOUND ROADBED 16, 14131 Ransomville, USA",invoice,P110010,,Pepe Jeans,Jeans,99,93,3,297,6.06%
2021-10-19 01:43:42,ID037155575034308,delivered,Meyer,Abduljabar,1978-02-08,Abduljabar.Meyer@hispeed.ch,"LEEN HUNT CASEY WAY 98, 10001 New York City, USA","LEEN HUNT CASEY WAY 98, 10001 New York City, USA",invoice,P110050,,Levi's,Dresses,99,95,3,297,4.04%
2021-10-19 01:40:28,ID288906977700379,paid,Rohner,Leonor,1952-04-01,Leonor.Rohner@gmail.com,"STREET 17, 13441 Rome, USA","STREET 17, 13441 Rome, USA",invoice,P110049,,Diesel,Dresses,149,120,4,596,19.46%
2021-10-19 01:35:23,ID244091244277072,paid,Stöckli,Tarec,1986-06-23,Tarec.Stöckli@gmail.us,"Lindenweg 22, 5050 Buchs AG CALL, Schweiz","Lindenweg 22, 5050 Buchs AG CALL, Schweiz",invoice,P110005,,Levi's,Jeans,149,130,7,1043,12.75%
2021-10-19 01:34:58,ID853541859226955,paid,Rohner,Fortune,1952-01-16,Fortune.Rohner@gmail.us,"Carmenstrasse 62, 8266 Steckborn, Schweiz","Carmenstrasse 62, 8266 Steckborn, Schweiz",invoice,P110011,,Diesel,Sweaters,49,40,7,343,18.37%
2021-10-19 00:18:06,ID524843435420313,delivered,Hasler,Tolunay,1968-04-03,Tolunay.Hasler@bluewin.ch,"OWN CREEK ELECT RM 8 14, 12118 Mechanicville, USA","RVIEW GOLF COURSE 55, 11735 Farmingdale, USA",invoice,P110043,,Pepe Jeans,Dresses,89,80,6,534,10.11%
2021-10-19 00:16:29,ID071776654004029,delivered,Mathys,Dzemo,1955-01-27,Dzemo.Mathys@hotmail.com,"N PLACE EASTBOUND ROADBED 12, 10024 New York City, USA","N PLACE EASTBOUND ROADBED 12, 10024 New York City, USA",invoice,P110023,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-19 00:14:49,ID211384882335167,paid,Fischer,José-Alberto,1988-04-25,José-Alberto.Fischer@gmail.ch,"Schiffbaustrasse 59, 2036 Cormondrèche, Schweiz","Schiffbaustrasse 59, 2036 Cormondrèche, Schweiz",invoice,P110023,,Pepe Jeans,Shirts,49,45,2,98,8.16%
2021-10-19 00:00:53,ID234318180415496,paid,Schwarz,Retus,1957-11-07,Retus.Schwarz@gmail.us,"UINNESS BLVD S WB EN I 278 35, 13469 Stittville, USA","UINNESS BLVD S WB EN I 278 35, 13469 Stittville, USA",invoice,P110048,,Diesel,Dresses,149,120,2,298,19.46%
2021-10-18 22:53:19,ID539713059094027,delivered,Zeller,Schiphra,1949-11-12,Schiphra.Zeller@bluewin.ch,"KLYN QUEENS EP WB ET 35 E 28, 10128 New York City, USA","KLYN QUEENS EP WB ET 35 E 28, 10128 New York City, USA",invoice,P110047,,Diesel,Dresses,149,120,9,1341,19.46%
2021-10-18 22:31:47,ID855531866897361,paid,Bauer,Tripun,1953-09-23,Tripun.Bauer@hispeed.ch,"ETH INDUSTRIAL CTR SKYBRIDGE 90, 13748 Conklin, USA","ETH INDUSTRIAL CTR SKYBRIDGE 90, 13748 Conklin, USA",invoice,P110051,,Levi's,Dresses,99,95,8,792,4.04%
2021-10-18 22:11:15,ID013549780090645,paid,Wenger,Artila,1953-10-23,Artila.Wenger@yahoo.com,"Ettenfeldstrasse 39, 6994 Aranno, Schweiz","Ettenfeldstrasse 39, 6994 Aranno, Schweiz",invoice,P110022,,Pepe Jeans,Shirts,49,45,1,49,8.16%
2021-10-18 20:43:58,ID998162734842238,delivered,Duck,Elmo,1964-06-22,Elmo.Duck@gmail.ch,"STREET 2, 11209 Brooklyn, USA","STREET 2, 11209 Brooklyn, USA",credit card,P110014,,Diesel,Sweaters,59,50,8,472,15.25%
2021-10-18 19:57:41,ID958435332778328,delivered,Tanner,Oryna,1950-01-02,Oryna.Tanner@yahoo.com,"NY II HOUSES BUILDING 7 89, 13052 De Ruyter, USA","NY II HOUSES BUILDING 7 89, 13052 De Ruyter, USA",invoice,P110002,,Pepe Jeans,Jeans,119,109,8,952,8.40%
2021-10-18 19:22:20,ID871890610369810,delivered,Pittet,Mirana,1997-02-04,Mirana.Pittet@gmail.com,"HONORS COLLEGE 33, 14736 Findley Lake, USA","HONORS COLLEGE 33, 14736 Findley Lake, USA",invoice,P110044,"longskirt, light blue",Diesel,Dresses,99,80,5,495,19.19%
2021-10-18 19:21:40,ID960646390263136,delivered,Brun,Bhuchung,1966-09-12,Bhuchung.Brun@gmail.com,"SIDE AV NB EN CLEARVIEW EP 44, 13204 Syracuse, USA","SIDE AV NB EN CLEARVIEW EP 44, 13204 Syracuse, USA",invoice,P110010,,Pepe Jeans,Jeans,99,93,6,594,6.06%
2021-10-18 18:39:38,ID485122015490659,paid,Ulrich,Aljajdin,1982-04-18,Aljajdin.Ulrich@gmail.de,"AR DRIVE 20, 12431 Freehold, USA","AR DRIVE 20, 12431 Freehold, USA",invoice,P110024,,Pepe Jeans,Shirts,45,45,7,315,0.00%
2021-10-18 18:35:12,ID500917288464091,paid,Schaub,Luísa,1996-02-03,Luísa.Schaub@gmail.ch,"N ACADEMY HIGH SCHOOL 92, 11725 Commack, USA","N ACADEMY HIGH SCHOOL 92, 11725 Commack, USA",invoice,P110036,,Levi's,Jackets,119,100,3,357,15.97%
2021-10-18 18:23:03,ID356907448425767,delivered,Merz,Meas,1941-02-08,Meas.Merz@gmail.ch,"Nürenbergstrasse 5, 1786 Sugiez, Schweiz","Nürenbergstrasse 5, 1786 Sugiez, Schweiz",credit card,P110022,,Pepe Jeans,Shirts,49,45,7,343,8.16%
2021-10-18 17:58:47,ID296520573423168,delivered,Hirschi,Gratian,1974-03-20,Gratian.Hirschi@yahoo.com,"OW BROOK EP SB EN WALKER ST 89, 12531 Holmes, USA","OW BROOK EP SB EN WALKER ST 89, 12531 Holmes, USA",credit card,P110046,,Diesel,Dresses,99,80,5,495,19.19%
2021-10-18 17:36:24,ID724764707177447,delivered,Schmitz,Eribert,1967-02-11,Eribert.Schmitz@hotmail.com,"HANIE MCKENNA WAY 84, 14723 Cherry Creek, USA","HANIE MCKENNA WAY 84, 14723 Cherry Creek, USA",invoice,P110048,,Diesel,Dresses,149,120,5,745,19.46%
2021-10-18 16:43:09,ID242958231580033,paid,Zingg,Varduhi,1960-01-03,Varduhi.Zingg@gmail.ch,"CAMPUS 60, 11694 Rockaway Park, USA","CAMPUS 60, 11694 Rockaway Park, USA",invoice,P110022,,Pepe Jeans,Shirts,49,45,9,441,8.16%
2021-10-18 16:27:21,ID378460326124868,paid,Marti,Avelyn,1980-08-14,Avelyn.Marti@hotmail.com,"TIERI WAY 33, 14206 Buffalo, USA","R DEEGAN EXPWY ET 12 NB 39, 12886 Wevertown, USA",invoice,P110049,,Diesel,Dresses,149,120,7,1043,19.46%
2021-10-18 15:24:48,ID982106836877546,delivered,Stöckli,Shivam,1993-07-10,Shivam.Stöckli@gmail.ch,"EYE EAR THROAT HOSPITAL 62, 13437 Redfield, USA","EYE EAR THROAT HOSPITAL 62, 13437 Redfield, USA",invoice,P110014,,Diesel,Sweaters,59,50,3,177,15.25%
2021-10-18 15:23:55,ID888719760920668,delivered,Aeschlimann,Timcho,1992-10-25,Timcho.Aeschlimann@bluewin.ch,"NSBORO BR UPPER RY AP WB RB 84, 11786 Shoreham, USA","NSBORO BR UPPER RY AP WB RB 84, 11786 Shoreham, USA",invoice,P110046,,Diesel,Dresses,99,80,7,693,19.19%
2021-10-18 15:22:07,ID149039818209276,delivered,Ryser,Shinichi,1952-05-04,Shinichi.Ryser@gmail.us,"EUR PARK TRACK 37, 12072 Fultonville, USA","EUR PARK TRACK 37, 12072 Fultonville, USA",invoice,P110043,,Pepe Jeans,Dresses,89,80,2,178,10.11%
2021-10-18 15:12:49,ID477966175950838,delivered,Vogt,Izabell,1999-03-07,Izabell.Vogt@gmail.ch,"GARAGE BROOKLYN 13 51, 10305 Staten Island, USA","GARAGE BROOKLYN 13 51, 10305 Staten Island, USA",invoice,P110038,,Pepe Jeans,Jackets,129,120,3,387,6.98%
2021-10-18 14:58:31,ID707764839132112,delivered,Sommer,Mikula,1951-03-27,Mikula.Sommer@gmail.com,"Simmlersteig 33, 4574 Nennigkofen, Schweiz","Simmlersteig 33, 4574 Nennigkofen, Schweiz",credit card,P110015,,Diesel,Sweaters,59,50,9,531,15.25%
2021-10-18 14:49:45,ID125784529415550,paid,Bernasconi,Hadès,1972-08-08,Hadès.Bernasconi@bluewin.ch,"Rebbergstrasse 78, 4621 Härkingen BZ FP, Schweiz","Rebbergstrasse 78, 4621 Härkingen BZ FP, Schweiz",invoice,P110051,,Levi's,Dresses,99,95,8,792,4.04%
2021-10-18 14:31:18,ID381613756880548,paid,Walther,Chérif,1956-02-21,Chérif.Walther@bluewin.ch,"M CLARKE AVENUE 66, 14304 Niagara Falls, USA","M CLARKE AVENUE 66, 14304 Niagara Falls, USA",invoice,P110044,,Diesel,Dresses,99,80,8,792,19.19%
2021-10-18 14:18:50,ID478180188487177,delivered,Meister,Eliete,1966-07-07,Eliete.Meister@gmail.com,"HOWARD PLGD 38, 14036 Corfu, USA","LE SCHOOL 256 36, 13111 Martville, USA",invoice,P110049,,Diesel,Dresses,149,120,1,149,19.46%
2021-10-18 14:13:59,ID479834274118384,delivered,Scheidegger,Hermione,1967-01-09,Hermione.Scheidegger@gmail.com,"Paul-Pflüger-Strasse 68, 5645 Aettenschwil, Schweiz","Carmenstrasse 22, 6723 Castro, Schweiz",invoice,P110009,,Pepe Jeans,Jeans,99,95,6,594,4.04%
2021-10-18 13:17:36,ID715208019014694,paid,Stadler,Shamal,1949-03-29,Shamal.Stadler@yahoo.com,"ICAN HERO SGT BROOKS WAY 47, 10538 Larchmont, USA","ICAN HERO SGT BROOKS WAY 47, 10538 Larchmont, USA",invoice,P110013,,Diesel,Sweaters,57,50,8,456,12.28%
2021-10-18 13:10:45,ID133478366055115,delivered,Stalder,Anna-Martina,1977-08-03,Anna-Martina.Stalder@bluewin.ch,"J GOMEZ PLACE 16, 14718 Cassadaga, USA","J GOMEZ PLACE 16, 14718 Cassadaga, USA",credit card,P110006,,Diesel,Jeans,99,90,5,495,9.09%
2021-10-18 12:30:27,ID925035104724996,paid,Zimmermann,Ayouba,1950-10-20,Ayouba.Zimmermann@bluewin.ch,"ANTHONY J VENDITTI SQUARE 51, 10911 Bear Mountain, USA","ANTHONY J VENDITTI SQUARE 51, 10911 Bear Mountain, USA",invoice,P110012,,Diesel,Sweaters,59,50,3,177,15.25%
2021-10-18 11:44:49,ID665381978556602,paid,Hutter,Titania,1996-01-29,Titania.Hutter@gmail.com,"CE'S BAY 27, 14778 Saint Bonaventure, USA","CE'S BAY 27, 14778 Saint Bonaventure, USA",invoice,P110009,,Pepe Jeans,Jeans,99,95,4,396,4.04%
2021-10-18 11:28:34,ID841649703422759,delivered,Sommer,Edisa,1960-09-03,Edisa.Sommer@yahoo.com,"FIGHTER LENNY RAGAGLIA WAY 86, 12811 Bakers Mills, USA","FIGHTER LENNY RAGAGLIA WAY 86, 12811 Bakers Mills, USA",invoice,P110042,,Levi's,Dresses,99,85,1,99,14.14%
2021-10-18 10:42:42,ID993903236081903,paid,Ackermann,Gnanambal,1991-03-02,Gnanambal.Ackermann@hotmail.com,"CO JR WAY 72, 14568 Walworth, USA","CO JR WAY 72, 14568 Walworth, USA",invoice,P110004,,Levi's,Jeans,145,130,2,290,10.34%
2021-10-18 10:42:24,ID948533490508173,delivered,Hutter,Sezair,1947-01-11,Sezair.Hutter@bluewin.ch,"Gräbligasse 82, 2518 Nods, Schweiz","Gräbligasse 82, 2518 Nods, Schweiz",invoice,P110038,"Jeansjacke, hellblau",Pepe Jeans,Jackets,129,120,5,645,6.98%
2021-10-18 10:23:21,ID591446607865771,delivered,Von arx,Yaniris,1984-04-28,Yaniris.Von arx@gmail.de,"138 STREET IN 87 NB EN 47, 11772 Patchogue, USA","138 STREET IN 87 NB EN 47, 11772 Patchogue, USA",invoice,P110029,,Diesel,Shirts,69,63,1,69,8.70%
2021-10-18 09:26:46,ID727008407245050,delivered,Hofstetter,Hyrishahe,1940-05-14,Hyrishahe.Hofstetter@gmail.com,"Tannenstrasse 26, 3215 Büchslen, Schweiz","Tannenstrasse 26, 3215 Büchslen, Schweiz",credit card,P110045,,Diesel,Dresses,99,80,6,594,19.19%
2021-10-18 09:15:02,ID521413354165425,delivered,Germann,Oliwier,1988-08-25,Oliwier.Germann@hotmail.com,"GABLES PLGD 58, 13215 Syracuse, USA","FIGHTER LT WALLACE STREET 57, 12783 Swan Lake, USA",invoice,P110020,Sleevless Vest,Pepe Jeans,Sweaters,79,75,9,711,5.06%
2021-10-18 09:14:01,ID984350044322156,delivered,Stähli,Rumana,1983-01-02,Rumana.Stähli@gmail.ch,"D H FLAKE BLVD SB ROADBED 84, 12789 Woodridge, USA","D H FLAKE BLVD SB ROADBED 84, 12789 Woodridge, USA",invoice,P110042,,Levi's,Dresses,99,85,3,297,14.14%
2021-10-18 09:01:06,ID093155824992631,delivered,Stadler,Thushanthini,1943-06-28,Thushanthini.Stadler@gmail.us,"IS GARDEN PLAYGROUND 55, 14530 Perry, USA","IS GARDEN PLAYGROUND 55, 14530 Perry, USA",invoice,P110046,,Diesel,Dresses,99,80,9,891,19.19%
2021-10-18 08:52:51,ID977084950982519,delivered,Schlegel,Samine,1952-02-03,Samine.Schlegel@gmail.us,"ING LANE 20, 11958 Peconic, USA","ING LANE 20, 11958 Peconic, USA",credit card,P110044,,Diesel,Dresses,99,80,6,594,19.19%
2021-10-18 08:32:01,ID887548173906987,delivered,Schnyder,Mariatu,1954-08-19,Mariatu.Schnyder@gmail.com,"PCT STATIONHOUSE 97, 13340 Frankfort, USA","PCT STATIONHOUSE 97, 13340 Frankfort, USA",invoice,P110030,,Diesel,Shirts,69,63,3,207,8.70%
2021-10-18 07:56:17,ID035363443027646,delivered,Brand,Théotim,2002-04-11,Théotim.Brand@gmail.com,"Stöckenhaldenweg 47, 1300 Eclépens CC AP, Schweiz","Friesenbergstrasse 43, 4324 Obermumpf, Schweiz",invoice,P110023,,Pepe Jeans,Shirts,49,45,8,392,8.16%
2021-10-18 07:55:53,ID493768699118025,delivered,Thoma,Tsegezab,1955-02-12,Tsegezab.Thoma@gmail.de,"Elefantenweg 16, 8572 Guntershausen Berg, Schweiz","Elefantenweg 16, 8572 Guntershausen Berg, Schweiz",invoice,P110048,,Diesel,Dresses,149,120,4,596,19.46%
2021-10-18 07:55:14,ID385584226459442,paid,Schütz,Bata,1942-09-10,Bata.Schütz@gmail.ch,"Weichengasse 77, 7303 Mastrils, Schweiz","Weichengasse 77, 7303 Mastrils, Schweiz",invoice,P110009,,Pepe Jeans,Jeans,99,95,4,396,4.04%
2021-10-18 07:50:23,ID988448727838452,canceled,Maurer,Annerose,1980-11-21,Annerose.Maurer@hotmail.com,"INO WAY 93, 13601 Watertown, USA","INO WAY 93, 13601 Watertown, USA",invoice,P110051,,Levi's,Dresses,99,95,6,594,4.04%
2021-10-18 07:24:54,ID961803426137582,paid,Hauser,Mohamedali,1978-03-15,Mohamedali.Hauser@hispeed.ch,"Rümlangstrasse 2, 6500 Bellinzona CS, Schweiz","Rümlangstrasse 2, 6500 Bellinzona CS, Schweiz",invoice,P110047,,Diesel,Dresses,149,120,3,447,19.46%
2021-10-18 07:20:31,ID571671817822822,delivered,Garcia,Addy,1997-06-21,Addy.Garcia@gmail.de,"& FINANCE H S 74, 12973 Piercefield, USA","& FINANCE H S 74, 12973 Piercefield, USA",invoice,P110036,,Levi's,Jackets,119,100,3,357,15.97%
2021-10-18 07:20:11,ID068642165464925,delivered,Tschanz,Todd,1949-07-09,Todd.Tschanz@gmail.com,"INS WAY 36, 14807 Arkport, USA","INS WAY 36, 14807 Arkport, USA",invoice,P110009,,Pepe Jeans,Jeans,99,95,6,594,4.04%
2021-10-18 06:26:41,ID761254615841343,delivered,Bianchi,Donnie,1944-09-18,Donnie.Bianchi@hispeed.ch,"Schreinerstrasse 86, 2500 Biel/Bienne Rennw., Schweiz","Schreinerstrasse 86, 2500 Biel/Bienne Rennw., Schweiz",invoice,P110045,,Diesel,Dresses,99,80,3,297,19.19%
2021-10-18 05:43:26,ID026816405866112,delivered,Jenny,Sameh,1975-08-29,Sameh.Jenny@yahoo.com,"278 WESTBOUND 65 PLACE EN 97, 10923 Garnerville, USA","278 WESTBOUND 65 PLACE EN 97, 10923 Garnerville, USA",invoice,P110020,,Pepe Jeans,Sweaters,79,75,4,316,5.06%
2021-10-18 05:38:43,ID140321996011558,paid,Aebi,Rafiq,1984-05-28,Rafiq.Aebi@gmail.ch,"Ferdinand-Hodler-Strasse 27, 1984 La Tour VS, Schweiz","Ferdinand-Hodler-Strasse 27, 1984 La Tour VS, Schweiz",invoice,P110049,,Diesel,Dresses,149,120,1,149,19.46%
2021-10-18 05:31:06,ID123968965176180,delivered,Lüscher,Minh-Tri,1962-03-19,Minh-Tri.Lüscher@gmail.us,"ARINE TERMINAL 2 96, 14416 Bergen, USA","ARINE TERMINAL 2 96, 14416 Bergen, USA",invoice,P110020,,Pepe Jeans,Sweaters,79,75,9,711,5.06%
2021-10-18 05:27:58,ID879345749312487,delivered,Kaufmann,Hanya,1944-07-03,Hanya.Kaufmann@gmail.us,"Eschwiesenstrasse 99, 9112 Schachen b.Herisau, Schweiz","Eschwiesenstrasse 99, 9112 Schachen b.Herisau, Schweiz",credit card,P110011,,Diesel,Sweaters,49,40,7,343,18.37%
2021-10-18 05:07:57,ID478634251204753,canceled,Steiger,Ardianë,1994-11-15,Ardianë.Steiger@gmail.com,"Naphtastrasse 50, 1513 Hermenches, Schweiz","Naphtastrasse 50, 1513 Hermenches, Schweiz",invoice,P110045,,Diesel,Dresses,99,80,7,693,19.19%
2021-10-18 04:11:13,ID471255846572709,delivered,Zimmermann,Laurand,1975-04-27,Laurand.Zimmermann@bluewin.ch,"Loorenkopfweg 66, 1297 Founex, Schweiz","Loorenkopfweg 66, 1297 Founex, Schweiz",invoice,P110043,,Pepe Jeans,Dresses,89,80,2,178,10.11%
2021-10-18 04:10:32,ID578616855426383,delivered,Fankhauser,Sekhar,1991-01-07,Sekhar.Fankhauser@gmail.ch,"ESTONE BRIDGE 39, 11703 North Babylon, USA","ESTONE BRIDGE 39, 11703 North Babylon, USA",credit card,P110042,,Levi's,Dresses,99,85,3,297,14.14%
2021-10-18 04:00:47,ID626169753256780,delivered,Egger,Dalal,1957-06-24,Dalal.Egger@hispeed.ch,"Unterdorfplatz 58, 6546 Cauco, Schweiz","Unterdorfplatz 58, 6546 Cauco, Schweiz",credit card,P110004,,Levi's,Jeans,145,130,8,1160,10.34%
2021-10-18 03:26:57,ID022272508450096,delivered,Schaller,Larisse,1975-04-17,Larisse.Schaller@gmail.com,"Bergellersteig 43, 3672 Aeschlen, Schweiz","Hüslibachstrasse 26, 8356 Ettenhausen TG, Schweiz",invoice,P110047,,Diesel,Dresses,149,120,7,1043,19.46%
2021-10-18 03:17:58,ID100029751270955,paid,Berger,Alexandru-Robert,1997-10-11,Alexandru-Robert.Berger@gmail.ch,"Y BOULEVARD SB ROADBED 5, 13452 Saint Johnsville, USA","Y BOULEVARD SB ROADBED 5, 13452 Saint Johnsville, USA",invoice,P110047,,Diesel,Dresses,149,120,3,447,19.46%
2021-10-18 03:05:23,ID785951336761746,delivered,Bühler,Sebehat,1969-05-22,Sebehat.Bühler@gmail.de,"Grossrieglenweg 10, 1295 Tannay, Schweiz","Grossrieglenweg 10, 1295 Tannay, Schweiz",credit card,P110046,,Diesel,Dresses,99,80,7,693,19.19%
2021-10-18 02:49:33,ID371965558345874,delivered,Geiser,Clemenz,1952-02-15,Clemenz.Geiser@hotmail.com,"E ROAD WB ENTRANCE SIE 87, 12084 Guilderland, USA","E ROAD WB ENTRANCE SIE 87, 12084 Guilderland, USA",credit card,P110048,,Diesel,Dresses,149,120,1,149,19.46%
2021-10-18 01:57:07,ID565012233476419,delivered,Etter,Kriti,1949-08-28,Kriti.Etter@hotmail.com,"L R GUTTU WAY 33, 11796 West Sayville, USA","L R GUTTU WAY 33, 11796 West Sayville, USA",credit card,P110033,,Levi's,Jackets,119,100,7,833,15.97%
2021-10-18 01:49:35,ID755573314184333,delivered,Benz,Aenny,1959-09-17,Aenny.Benz@bluewin.ch,"Toblerplatz 83, 3783 Grund b. Gstaad, Schweiz","Toblerplatz 83, 3783 Grund b. Gstaad, Schweiz",invoice,P110025,"Bluse, schwarz",Diesel,Shirts,45,35,6,270,22.22%
2021-10-18 01:28:50,ID745193181657089,delivered,Minder,Mokhtar,1949-10-22,Mokhtar.Minder@gmail.ch,"Merkurplatz 55, 1470 Bollion, Schweiz","Merkurplatz 55, 1470 Bollion, Schweiz",invoice,P110051,,Levi's,Dresses,99,95,1,99,4.04%
2021-10-18 01:22:47,ID478723517489579,delivered,Hofstetter,Crisanto,1946-10-24,Crisanto.Hofstetter@gmail.de,"EL METHODIST CHURCH COMPLEX 84, 12473 Round Top, USA","EL METHODIST CHURCH COMPLEX 84, 12473 Round Top, USA",credit card,P110002,,Pepe Jeans,Jeans,119,109,2,238,8.40%
2021-10-18 01:18:13,ID293445256315213,delivered,Fuchs,Arafa,1943-05-29,Arafa.Fuchs@gmail.ch,"ER PLGD 50, 12827 Fort Ann, USA","ER PLGD 50, 12827 Fort Ann, USA",invoice,P110027,"Blouse, dark red",Diesel,Shirts,45,35,8,360,22.22%
2021-10-18 01:09:52,ID845051125118954,delivered,Sonderegger,Hazhar,1992-04-20,Hazhar.Sonderegger@gmail.ch,"Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz","Ankenweid 78, 9464 Rüthi (Rheintal), Schweiz",credit card,P110001,,Pepe Jeans,Jeans,119,110,2,238,7.56%
2021-10-18 00:54:56,ID956266668557741,delivered,Ulrich,Jean-Christophe,1977-08-15,Jean-Christophe.Ulrich@gmail.de,"AEL & JOHN FLYNN PLAYGROUND 23, 14803 Alfred Station, USA","AEL & JOHN FLYNN PLAYGROUND 23, 14803 Alfred Station, USA",credit card,P110020,,Pepe Jeans,Sweaters,79,75,1,79,5.06%
2021-10-18 00:53:18,ID505379769216588,delivered,Gfeller,Suphanni,1986-10-02,Suphanni.Gfeller@gmail.com,"CE HARDING EXPRESSWAY NORTH 55, 12209 Albany, USA","CE HARDING EXPRESSWAY NORTH 55, 12209 Albany, USA",credit card,P110049,,Diesel,Dresses,149,120,1,149,19.46%
2021-10-18 00:31:01,ID156891446801410,paid,Jenni,Muna,1961-10-08,Muna.Jenni@gmail.com,"URG BRIDGE APPR OUTER WB RB 30, 13042 Cleveland, USA","URG BRIDGE APPR OUTER WB RB 30, 13042 Cleveland, USA",invoice,P110030,,Diesel,Shirts,69,63,9,621,8.70%
2021-10-18 00:16:42,ID569662360023414,paid,Pittet,Niska,1941-03-04,Niska.Pittet@yahoo.com,"DANNO BL NORTHBOUND ROADBED 77, 12435 Greenfield Park, USA","DANNO BL NORTHBOUND ROADBED 77, 12435 Greenfield Park, USA",invoice,P110031,,Diesel,Jackets,199,180,3,597,9.55%
2021-10-17 23:58:44,ID438835255579072,delivered,Maillard,Ludwiga,2001-04-07,Ludwiga.Maillard@hotmail.com,"AVENUE 48, 13863 Willet, USA","AVENUE 48, 13863 Willet, USA",invoice,P110029,"long blouse, blue",Diesel,Shirts,69,63,4,276,8.70%
2021-10-17 23:29:02,ID528241799527470,paid,Wirth,Sibora,1990-07-04,Sibora.Wirth@bluewin.ch,"Balderngasse 70, 4468 Kienberg, Schweiz","Balderngasse 70, 4468 Kienberg, Schweiz",invoice,P110050,,Levi's,Dresses,99,95,1,99,4.04%
2021-10-17 23:27:32,ID129324356158077,delivered,Zaugg,Gyner,1962-08-12,Gyner.Zaugg@bluewin.ch,"Streulistrasse 67, 1617 Remaufens, Schweiz","Streulistrasse 67, 1617 Remaufens, Schweiz",invoice,P110034,,Levi's,Jackets,119,100,2,238,15.97%
